categoria,video,distancia_centros_mean,distancia_centros_std,distancia_centros_max,distancia_centros_min,velocidad_relativa_mean,velocidad_relativa_std,velocidad_relativa_max,velocidad_relativa_min,aceleracion_prom_mean,aceleracion_prom_std,aceleracion_prom_max,aceleracion_prom_min,diferencia_orientacion_mean,diferencia_orientacion_std,diferencia_orientacion_max,diferencia_orientacion_min,ang_brazo_der_mean,ang_brazo_der_std,ang_brazo_der_max,ang_brazo_der_min,ang_brazo_izq_mean,ang_brazo_izq_std,ang_brazo_izq_max,ang_brazo_izq_min,ang_pierna_der_mean,ang_pierna_der_std,ang_pierna_der_max,ang_pierna_der_min,ang_pierna_izq_mean,ang_pierna_izq_std,ang_pierna_izq_max,ang_pierna_izq_min,movimiento_relativo_mean,movimiento_relativo_std,movimiento_relativo_max,movimiento_relativo_min
noViolencia,NV_233.mp4,31.13,17.491193974873948,63.41,3.38,23.233,16.360253028809385,56.155,0.0,24.344769230769234,19.635586313094255,63.896,0.0,215.66923076923072,124.02546119389748,334.78,2.91,16.48769230769231,26.84494805168071,102.41,2.87,78.62538461538462,37.140228103631024,179.48,49.84,46.969230769230776,42.03997709750773,152.4,9.98,64.6676923076923,34.600780856758654,137.21,30.97,31.13,17.49034526055256,63.406,3.383
noViolencia,NV_234.mp4,33.42333333333333,7.840814689813808,44.11,23.13,5.823555555555554,5.310622517914239,13.095,0.0,4.024666666666666,3.34947309289088,9.245,0.0,293.59777777777776,19.971617847446513,327.78,267.18,11.365555555555554,1.9058601149553913,14.41,8.98,66.00666666666666,6.324792486714483,73.02,53.54,55.282222222222224,21.81037183187037,93.79,23.22,62.103333333333325,16.878687745201045,79.09,37.96,33.422444444444444,7.839271571885859,44.106,23.129
noViolencia,NV_235.mp4,31.599999999999998,2.942742485052561,37.41,28.78,6.604285714285715,6.553670363856823,18.703,0.147,4.982142857142857,2.2589522223493668,9.352,2.306,313.38571428571424,6.046477920086642,320.25,304.26,11.70142857142857,0.8104407971679894,12.8,10.85,63.88142857142857,1.1739453220008274,65.26,62.3,36.79,14.314416974970841,68.12,27.85,53.952857142857134,22.307824273324456,74.47,9.79,31.598857142857145,2.940479463657326,37.405,28.78
noViolencia,NV_239.mp4,55.849285714285706,22.776570439576957,99.07,10.36,23.821285714285715,28.497611585287885,95.027,2.578,11.712714285714286,17.710438362418106,53.322,0.156,150.16071428571428,95.0157637499642,305.93,0.79,3.8035714285714284,3.7085858950089508,14.42,0.51,60.553571428571445,10.28464621667648,90.43,51.13,45.070714285714295,29.437634850721203,141.8,26.08,43.769999999999996,35.61867055783655,151.55,12.49,55.84949999999999,22.77743140360989,99.069,10.359
noViolencia,NV_240.mp4,57.68999999999999,22.861500231987023,123.94,25.41,41.90044827586207,45.00130231257298,136.237,0.0,36.10803448275862,30.122366027686326,85.489,0.0,193.218275862069,110.60764550133847,277.49,4.12,66.73724137931036,61.15573018920932,162.73,3.43,44.90655172413793,24.60693111936758,90.73,6.47,93.81172413793102,50.33880327121738,176.5,18.94,30.147241379310348,37.636172844803724,165.57,0.0,57.689827586206896,22.86168845325072,123.942,25.409
noViolencia,NV_241.mp4,54.00833333333333,14.063809775530203,71.4,28.92,12.069666666666668,22.48720506748507,93.829,0.0,19.95536666666666,32.04953372244964,100.853,0.0,201.96266666666665,107.2158514378365,291.6,18.9,93.638,80.04899307557712,179.09,2.05,42.92533333333333,25.235192549067378,136.04,14.29,69.32233333333335,39.094157486000775,177.59,20.24,52.41733333333334,38.9451549758369,162.27,0.0,54.00893333333334,14.063871708874416,71.4,28.917
noViolencia,NV_242.mp4,54.11333333333333,12.408430313989875,68.6,25.63,23.68830555555556,38.16711116791482,99.176,0.0,13.248944444444446,23.805734543165908,91.596,0.0,192.1477777777778,108.07680597244882,315.55,29.73,64.14055555555557,77.96844958770895,180.0,1.86,54.53166666666668,28.032025919345486,120.52,1.87,57.46916666666667,20.117768319146567,100.62,31.86,21.53388888888889,30.235593904042283,94.01,0.0,54.11361111111111,12.407801776711244,68.596,25.634
noViolencia,NV_243.mp4,56.538518518518515,11.695111965032394,67.28,36.05,25.052999999999997,36.5092577953761,96.952,0.0,30.404592592592593,34.44032275965447,93.445,0.0,205.75185185185182,105.10487542805252,283.67,28.05,96.81592592592591,81.43668650974578,179.46,3.68,47.86518518518518,26.286258675526557,95.09,18.34,58.99296296296296,32.84737535643095,131.62,0.0,45.64444444444444,33.183271194677104,93.12,0.0,56.5388888888889,11.695749416358765,67.278,36.047
noViolencia,NV_244.mp4,54.40775,23.10314502816246,86.9,7.4,22.173499999999997,36.55957938797493,108.693,0.0,28.906224999999996,37.31116238317931,102.332,0.0,181.1715,116.32860511036431,288.23,2.96,98.05699999999999,82.8977827237425,178.04,3.73,49.49675,33.60797756237845,180.0,0.0,51.117,23.36586148801116,86.63,0.0,33.5375,34.66077023941828,150.26,0.0,54.408075,23.10348308670839,86.903,7.404
noViolencia,NV_245.mp4,20.668571428571433,24.77260771209085,100.35,2.37,15.601714285714284,26.801952690322505,70.098,0.0,16.78333333333333,25.400873605711546,66.517,0.0,220.45190476190479,97.01893313261323,280.98,0.61,39.00857142857143,34.72462746894691,107.28,1.82,84.77571428571429,33.96699450517054,162.2,35.85,65.8457142857143,28.696668547311997,112.33,5.76,73.93238095238094,32.60215374860408,165.65,5.55,20.66785714285714,24.77378675593562,100.354,2.373
noViolencia,NV_246.mp4,19.936923076923076,1.6237579079375544,21.95,17.26,2.6046153846153848,2.3530063584862924,7.019,0.0,27.019,34.20200353536812,69.806,0.0,264.6638461538462,5.898294299289051,275.85,256.96,26.99615384615385,36.06099359383153,138.98,5.62,58.825384615384614,20.72541057710905,78.24,13.47,60.336923076923085,31.227316936889135,126.87,13.99,59.20538461538461,12.230884824481977,78.58,47.37,19.938153846153845,1.6241496670644737,21.953,17.262
noViolencia,NV_251.mp4,54.86941176470588,30.962189940027706,112.74,14.75,14.48535294117647,19.723102040947996,64.923,0.0,18.607117647058825,21.112449144054654,57.648,0.0,199.0058823529412,103.09947999740491,278.24,3.36,68.01941176470588,67.72882228698764,178.2,6.15,69.43235294117646,36.770861175904585,162.84,16.2,68.28588235294119,30.947304417918115,121.62,24.02,58.72470588235294,22.211334133063424,134.97,35.14,54.86958823529412,30.962307076627106,112.738,14.745
noViolencia,NV_254.mp4,9.41,0.0,9.41,9.41,17.823,0.0,17.823,17.823,3.206,0.0,3.206,3.206,6.78,0.0,6.78,6.78,87.38,0.0,87.38,87.38,29.23,0.0,29.23,29.23,12.74,0.0,12.74,12.74,0.0,0.0,0.0,0.0,9.406,0.0,9.406,9.406
noViolencia,NV_255.mp4,98.28,0.0,98.28,98.28,28.608,0.0,28.608,28.608,0.543,0.0,0.543,0.543,297.03,0.0,297.03,297.03,2.48,0.0,2.48,2.48,0.0,0.0,0.0,0.0,15.4,0.0,15.4,15.4,45.79,0.0,45.79,45.79,98.279,0.0,98.279,98.279
noViolencia,NV_256.mp4,27.13769230769231,12.178077402889556,49.05,9.07,11.332076923076924,15.757484197789626,50.651,0.0,14.47146153846154,11.53576309869576,38.455,0.0,256.1230769230769,115.79965129370463,334.94,0.16,25.12,48.03085709555195,164.63,1.87,79.29384615384615,62.3922242135003,174.27,1.17,57.96923076923076,34.06856822682222,161.95,27.1,80.88538461538461,48.091700014206296,164.76,13.9,27.13915384615385,12.177791622773496,49.052,9.074
noViolencia,NV_260.mp4,78.72857142857141,26.738290854170124,127.57,54.66,27.660785714285716,54.42490511659667,190.966,0.0,25.533214285714283,34.44716507969085,98.318,0.0,220.82214285714284,88.552217726524,303.27,99.41,11.031428571428572,4.136179688744485,18.32,3.87,64.99142857142859,6.902230249534017,78.9,52.35,35.63714285714286,17.762066939915016,56.01,2.1,62.449285714285715,25.7365326886736,105.63,36.84,78.72864285714286,26.739209155232185,127.575,54.656
noViolencia,NV_261.mp4,43.048,3.1149269654359486,47.52,39.35,6.364,4.226622292090932,10.31,0.0,4.127,4.3986829847125835,11.313,0.0,310.14199999999994,20.709055265752713,328.83,280.65,3.2239999999999993,3.164669019028688,8.18,0.63,29.292,29.57504809801668,78.66,8.08,101.624,16.237078862898954,122.53,84.22,57.68399999999999,6.030085405697005,67.47,52.66,43.0492,3.114042019626582,47.522,39.354
noViolencia,NV_264.mp4,46.015,6.761671391009771,54.21,37.18,22.336250000000003,23.031955073332355,58.258,0.0,18.895625000000003,21.78373274413403,61.087,0.0,264.48,17.464908490210547,285.33,236.23,59.16,77.09627784233723,175.5,3.96,64.78625,54.927478925137535,180.0,13.92,72.11125,24.947313303669166,99.34,32.28,48.88374999999999,54.565522588509516,173.98,0.0,46.014375,6.7624457523570145,54.209,37.178
noViolencia,NV_265.mp4,37.210476190476186,28.367492747190482,113.38,6.07,25.828666666666663,25.640543815085774,77.094,0.0,25.617285714285714,22.319075111085713,66.207,0.0,192.75047619047618,113.79828735425637,302.53,20.62,11.144285714285715,18.933048505570508,82.1,0.63,76.65952380952382,47.8443947057741,168.91,3.47,54.72380952380953,39.8754964202567,176.6,24.22,64.59714285714287,28.035310260965037,173.19,34.85,37.21019047619048,28.366838543657007,113.377,6.067
noViolencia,NV_266.mp4,31.75666666666666,24.247018494700598,80.76,7.47,4.318888888888889,3.2534331710814057,10.424,0.0,4.568888888888889,7.796495214773553,28.162,0.0,235.68944444444443,100.45828501962876,321.47,13.33,9.491111111111111,10.18312322879432,45.34,2.3,56.19166666666667,23.20904571371207,102.89,8.62,37.330000000000005,19.915962265006844,80.79,17.87,59.287777777777784,14.213959814026886,101.04,39.17,31.75561111111111,24.246862824701044,80.764,7.473
noViolencia,NV_268.mp4,366.22520000000003,141.69271147216196,609.72,72.56,82.46416,134.61500368293525,455.089,0.0,67.64052000000001,97.53514789684793,268.417,0.0,167.102,91.60876381838875,236.32,9.77,68.0612,77.75984349907091,179.68,0.17,55.632000000000005,45.041437125532894,131.72,0.73,74.4116,44.37881520500519,162.63,14.16,125.8308,37.43440684717737,180.0,30.72,366.22492,141.69360603573472,609.721,72.558
noViolencia,NV_273.mp4,315.71899999999994,185.55238579072915,599.18,27.74,113.05215000000001,154.84447276924948,584.817,0.0,331.83315000000005,256.5909948426576,734.681,0.0,120.07549999999999,107.13569386407521,313.07,1.51,6.886,6.271705383789374,26.88,0.37,31.927000000000003,16.59653264358172,51.65,0.0,19.1005,19.719392131925154,91.75,0.6,25.753500000000003,15.3701050487798,51.33,1.27,315.71775,185.55252389152017,599.176,27.735
noViolencia,NV_275.mp4,159.96999999999997,107.79120269195339,414.77,66.46,64.1803,57.06625518552974,164.683,0.0,212.1594,230.69710068601495,552.406,0.0,223.06000000000003,37.22554409721009,280.97,179.15,31.091,49.44988629354413,163.1,1.32,56.86,42.584236259181374,163.22,2.72,20.811,16.719963084754568,66.32,7.93,39.602,11.690231249494882,55.8,17.24,159.97089999999997,107.79039423647895,414.768,66.462
noViolencia,NV_276.mp4,368.38307692307694,108.36310821989615,501.81,208.66,31.745923076923077,22.47810259808991,61.345,0.0,151.26246153846154,157.00014095090032,457.077,0.0,9.743076923076922,10.273286868228839,40.55,1.66,6.452307692307692,4.904749660356707,16.83,1.59,65.98692307692308,27.454062050576837,142.02,42.88,19.686923076923076,22.340384726848143,79.72,0.84,46.24769230769231,28.775260541492393,120.62,15.8,368.3826153846154,108.36482491222144,501.813,208.663
noViolencia,NV_278.mp4,263.2242857142857,125.22257579171612,442.79,8.7,60.46292857142856,152.27535590525284,578.049,0.0,76.42664285714285,129.69769947583563,361.472,0.0,90.56785714285714,116.1728185591536,309.9,0.84,8.955000000000002,6.173649649923456,22.17,1.76,53.49857142857143,44.01845484604119,173.39,4.24,62.22571428571428,58.15208848875847,180.0,0.59,52.13428571428572,58.202985479108534,155.54,0.0,263.225,125.22145789575546,442.789,8.703
noViolencia,NV_279.mp4,351.9605882352941,184.23672932095369,735.77,50.9,152.38935294117644,163.17259956252659,452.137,0.0,94.184,93.20615064803933,315.443,0.0,95.23647058823529,106.00431140649283,273.23,2.98,31.654705882352943,59.118264745090315,168.46,0.51,27.37294117647059,21.64771950018809,58.56,0.11,20.43235294117647,18.553855235978506,73.89,0.26,19.655882352941177,22.853734393645478,70.39,0.0,351.96000000000004,184.2370013077585,735.773,50.899
noViolencia,NV_28.mp4,367.77171232876714,244.84685891004168,1125.52,6.23,242.6258219178082,288.20432664473697,1176.979,0.0,183.7690068493151,231.43573488140024,1054.88,0.0,124.01787671232877,112.78040491191103,328.92,0.07,17.80109589041096,26.77036405194411,180.0,0.0,24.565547945205477,37.612237139673226,180.0,0.0,45.13178082191781,35.30228645368497,162.61,0.0,20.681164383561644,43.098696521942934,180.0,0.0,367.7719840182649,244.84697916478575,1125.524,6.234
noViolencia,NV_282.mp4,216.87142857142857,89.9901538936466,387.97,80.59,117.73314285714284,147.46535516408701,452.265,0.0,65.96707142857143,96.9234189113036,304.06,0.0,13.16,12.050093520224392,38.79,1.87,26.07,36.17148685827638,100.14,4.89,42.628571428571426,25.526364909530415,89.89,10.42,39.57857142857143,36.44611889375304,85.33,0.19,45.82928571428572,24.204211160706894,84.04,3.69,216.8723571428571,89.98943419057352,387.973,80.593
noViolencia,NV_283.mp4,294.42300000000006,73.18385463262295,431.78,207.36,168.47269999999997,226.5990818590059,602.362,2.526,89.5452,75.55847712541004,208.455,8.628,70.78,99.87634888534255,226.19,1.84,33.098,53.21345606767772,133.91,0.77,74.288,57.54843077308403,180.0,23.92,50.93599999999999,66.71017883351836,170.81,4.38,42.763,27.544980204103332,86.88,11.37,294.42150000000004,73.1849932997044,431.785,207.358
noViolencia,NV_284.mp4,180.31666666666666,75.34309433075691,307.5,45.42,109.51514285714285,149.4874283039499,455.527,0.0,172.0480476190476,138.8345406696317,453.456,0.0,12.955714285714285,8.777671428931805,30.95,1.68,42.14619047619048,61.70184344703086,174.78,0.0,66.59380952380953,46.881097414223404,176.81,10.28,43.88761904761904,43.2674802715344,140.69,0.0,46.68666666666667,59.03873019750114,180.0,0.0,180.3165238095238,75.34339899992503,307.499,45.417
noViolencia,NV_285.mp4,259.56444444444446,164.51223902439563,713.0,21.4,172.76278395061726,189.6511177962391,711.311,0.0,135.11814814814815,153.30992634125334,732.8,0.0,51.523086419753085,79.10626964563014,279.68,0.03,29.259629629629632,52.056718731393026,180.0,0.77,51.77049382716049,44.5651891528205,166.67,0.0,52.028580246913585,41.4140988665491,159.57,0.47,35.72574074074074,28.82195548138392,164.89,0.0,259.5646604938271,164.51236153962307,712.996,21.396
noViolencia,NV_286.mp4,222.36135593220337,148.85771632931343,687.58,4.19,237.9702179176755,230.831837762339,1039.284,0.0,227.93099031476996,168.55158787505917,758.988,0.0,116.2394430992736,101.3436541062228,312.61,0.12,17.413050847457626,40.4102731025557,175.62,0.0,42.3798789346247,42.436363874262405,174.61,0.0,51.800799031477,31.0735026053682,135.07,4.34,22.773123486682806,28.997871677454068,161.6,0.0,222.36137530266345,148.85754008213013,687.577,4.193
noViolencia,NV_287.mp4,210.61737394957981,153.37540354799523,860.06,8.51,239.47305042016808,220.15919776282843,1105.688,0.0,179.9742331932773,149.79977388511583,728.407,0.0,99.72485294117647,93.8706254249035,252.05,0.19,15.186050420168066,21.110959158183814,90.62,0.0,45.60029411764706,42.26580625564392,173.78,0.0,50.01050420168068,41.01658134741919,178.18,0.72,31.30205882352941,34.96248970968301,173.26,0.0,210.61755042016807,153.37533690462058,860.064,8.512
noViolencia,NV_288.mp4,167.77514970059877,110.70862318726407,477.69,0.18,124.35268263473053,150.97053055624735,560.165,0.0,132.59573053892217,116.00658116023934,452.759,0.0,123.57964071856287,98.26735617808991,305.59,0.07,19.798203592814367,32.00936442998068,127.34,0.23,45.67880239520959,32.75146758051591,154.06,0.0,44.45011976047903,20.642842045038623,113.72,2.78,30.443832335329336,30.22995322476896,175.32,0.0,167.77510778443113,110.70863999244261,477.693,0.184
noViolencia,NV_289.mp4,277.0776339285714,201.83586781176624,724.2,4.57,253.1775044642857,236.5295857642876,985.323,0.0,203.8311651785714,181.03037867692265,729.061,0.0,78.29415178571428,91.72523709472922,214.41,0.0,33.51491071428571,48.95555034530504,178.75,0.0,44.26555803571428,36.50381312130055,174.27,0.0,56.993504464285714,46.672491694571505,177.56,0.0,53.927678571428565,47.088029541939186,180.0,0.0,277.077546875,201.8358424892813,724.199,4.573
noViolencia,NV_29.mp4,230.45666666666662,111.53765024805365,458.69,49.38,119.84647222222222,128.8734571653219,518.677,0.0,118.02669444444443,103.96614447208131,352.652,0.0,161.93611111111107,129.80910910757223,345.58,4.57,37.229722222222215,43.72979850243416,117.11,1.46,49.998333333333335,58.561966960525794,180.0,0.0,59.19388888888889,39.3310326970431,168.14,17.84,31.950555555555564,37.07323184836385,116.39,0.0,230.45686111111112,111.53746859115556,458.685,49.377
noViolencia,NV_290.mp4,274.5346568627451,200.14275102189976,728.13,2.05,204.47359068627452,275.94667498876106,1148.373,0.0,195.48109313725487,233.9951130905339,1156.512,0.0,79.72196078431372,91.65643499369129,216.22,0.03,44.10024509803922,62.20176533467993,177.26,0.0,46.72943627450981,37.3562327692242,172.16,0.0,55.17259803921568,43.98853101156568,180.0,0.0,31.839264705882353,32.545517578396705,180.0,0.0,274.53468382352946,200.14264383968893,728.129,2.055
noViolencia,NV_292.mp4,287.8349555950266,189.257758511283,769.12,3.93,329.1953730017762,283.06001820201055,1034.486,0.0,234.1131492007105,197.80868638253324,889.084,0.0,80.84557726465364,91.54948467125234,237.89,0.01,28.803570159857905,50.662859646407284,180.0,0.0,50.1977619893428,45.62375483174098,180.0,0.0,46.898650088809944,39.87012783014736,179.99,0.0,43.42657193605684,42.556890804585876,180.0,0.0,287.83503730017765,189.25792002085305,769.121,3.934
noViolencia,NV_293.mp4,272.3494333843798,184.38087911928707,766.56,3.45,275.24745022970905,267.9688052429781,1141.257,0.0,228.18738284839205,210.28103342954344,1031.055,0.0,95.57701378254211,92.02636526785346,311.99,0.0,29.776600306278713,46.17709477965658,163.75,0.0,64.39592649310875,46.94629199252428,174.28,0.0,49.564517611026034,37.97998541315152,174.29,0.0,42.540229709035216,36.23975787328089,180.0,0.0,272.3492496171516,184.38097010766603,766.562,3.451
noViolencia,NV_3.mp4,446.40380952380957,171.6915092713244,764.41,99.7,253.85197619047622,421.5243266131363,1147.977,0.0,338.1405,374.3140916330634,1109.916,0.0,151.04547619047617,94.37703901728509,251.81,16.26,40.80119047619047,59.924672438327796,170.26,0.0,23.554285714285715,42.79673871452477,145.64,0.0,49.580238095238094,36.86189515714126,135.58,0.69,31.58809523809524,47.113177341485056,142.58,0.0,446.4039523809524,171.69229529383657,764.407,99.697
noViolencia,NV_300.mp4,150.595,100.06570845744766,367.8,29.95,7.471333333333334,24.01165061659305,83.512,0.0,25.44225,60.077583161843165,173.438,0.0,19.221666666666664,13.246228165257483,37.19,0.16,32.315,28.148855458728043,89.77,5.8,65.33833333333332,46.21579813191261,151.38,19.47,48.79083333333333,60.71307788701831,158.45,0.54,33.36833333333333,38.21494301574935,111.37,4.11,150.59475,100.06510485417617,367.799,29.948
noViolencia,NV_301.mp4,220.50333333333333,3.6863170418906384,223.61,216.43,14.367666666666667,8.046562889416409,23.096,7.245,7.101333333333333,6.162972848661052,11.277,0.023,221.46666666666667,11.93187886853254,232.78,209.0,6.436666666666667,3.9986164273825184,9.31,1.87,56.03333333333333,1.5254616787495323,57.77,54.91,15.913333333333332,11.374239901344325,22.58,2.78,39.343333333333334,4.450329575810464,42.25,34.22,220.5043333333333,3.687684549054231,223.611,216.429
noViolencia,NV_302.mp4,285.0273913043478,187.83335282933996,744.26,2.86,205.5431384439359,224.48076146206108,954.737,0.0,160.73521395881005,161.64139392954291,780.115,0.0,59.43014874141876,85.64646291420557,284.84,0.0,22.784496567505723,44.06273754686915,180.0,0.0,49.2366590389016,23.270262531048296,140.36,0.0,45.22536613272311,33.80843761532769,163.07,0.0,43.90328375286041,24.25533982081414,165.94,0.0,285.0274542334096,187.8332549510006,744.263,2.862
noViolencia,NV_303.mp4,70.22,0.0,70.22,70.22,133.602,0.0,133.602,133.602,57.757,0.0,57.757,57.757,347.33,0.0,347.33,347.33,6.81,0.0,6.81,6.81,10.36,0.0,10.36,10.36,14.82,0.0,14.82,14.82,25.8,0.0,25.8,25.8,70.224,0.0,70.224,70.224
noViolencia,NV_305.mp4,115.19144329896906,81.07863659730917,318.37,8.0,68.81823711340206,84.35866950109677,294.268,0.0,59.13042268041236,51.80147408231479,199.794,0.0,120.76103092783502,106.46516683369316,319.38,0.0,34.974329896907214,43.92338575831065,159.24,0.74,43.70628865979381,40.23574857220638,176.51,0.0,44.94731958762886,35.63175095436489,151.4,0.0,48.25164948453608,43.76570115113956,180.0,0.0,115.19116494845362,81.07877224851568,318.369,7.997
noViolencia,NV_306.mp4,155.4052380952381,95.2134409954313,284.86,25.88,96.47104761904762,89.87812203060108,227.15,0.0,115.53838095238095,97.82902019210668,311.11,0.0,138.72571428571433,111.39617240154298,338.5,1.03,20.996190476190478,48.00515987643312,158.16,0.84,38.21428571428571,28.23977949124755,73.5,2.91,80.17142857142858,22.69907845832387,104.02,15.95,62.275238095238095,63.64127761280784,151.22,0.0,155.4057619047619,95.21321280783711,284.859,25.878
