categoria,video,frame,persona_1,persona_2,distancia_centros,velocidad_relativa,aceleracion_prom,diferencia_orientacion,ang_brazo_der,ang_brazo_izq,ang_pierna_der,ang_pierna_izq,movimiento_relativo
noViolencia,NV_138.mp4,60,5,6,278.74,106.566,204.359,0.28,0.15,59.6,33.79,14.84,278.737
noViolencia,NV_138.mp4,60,5,7,16.34,33.519,93.326,4.79,0.15,59.6,33.79,14.84,16.338
noViolencia,NV_138.mp4,60,5,8,19.89,142.716,78.067,8.24,0.15,59.6,33.79,14.84,19.886
noViolencia,NV_138.mp4,60,5,9,94.61,8.255,191.361,6.96,0.15,59.6,33.79,14.84,94.614
noViolencia,NV_138.mp4,60,5,10,254.2,186.756,72.765,14.43,0.15,59.6,33.79,14.84,254.203
noViolencia,NV_138.mp4,60,5,11,32.01,186.756,72.765,10.26,0.15,59.6,33.79,14.84,32.009
noViolencia,NV_138.mp4,60,6,7,294.93,73.047,152.154,5.07,35.99,74.7,5.18,123.92,294.934
noViolencia,NV_138.mp4,60,6,8,277.69,249.282,136.895,8.52,35.99,74.7,5.18,123.92,277.692
noViolencia,NV_138.mp4,60,6,9,373.31,114.821,250.189,7.23,35.99,74.7,5.18,123.92,373.309
noViolencia,NV_138.mp4,60,6,10,31.51,80.19,131.593,14.15,35.99,74.7,5.18,123.92,31.505
noViolencia,NV_138.mp4,60,6,11,309.5,80.19,131.593,10.54,35.99,74.7,5.18,123.92,309.501
noViolencia,NV_138.mp4,60,7,8,28.4,176.235,25.863,3.45,5.6,47.49,72.08,25.04,28.399
noViolencia,NV_138.mp4,60,7,9,78.56,41.774,139.157,2.17,5.6,47.49,72.08,25.04,78.558
noViolencia,NV_138.mp4,60,7,10,270.51,153.237,20.561,19.22,5.6,47.49,72.08,25.04,270.512
noViolencia,NV_138.mp4,60,7,11,18.47,153.237,20.561,5.47,5.6,47.49,72.08,25.04,18.467
noViolencia,NV_138.mp4,60,8,9,97.73,134.461,123.898,1.29,173.47,61.78,16.38,46.21,97.726
noViolencia,NV_138.mp4,60,8,10,251.75,329.472,5.302,22.67,173.47,61.78,16.38,46.21,251.751
noViolencia,NV_138.mp4,60,8,11,34.04,329.472,5.302,2.02,173.47,61.78,16.38,46.21,34.036
noViolencia,NV_138.mp4,60,9,10,348.41,195.011,118.596,21.39,12.61,29.97,0.0,17.78,348.411
noViolencia,NV_138.mp4,60,9,11,64.22,195.011,118.596,3.3,12.61,29.97,0.0,17.78,64.222
noViolencia,NV_138.mp4,60,10,11,284.29,0.0,0.0,24.69,82.03,137.94,5.07,174.8,284.287
noViolencia,NV_138.mp4,70,0,1,265.32,112.144,21.417,288.32,5.66,60.81,52.29,43.29,265.322
noViolencia,NV_138.mp4,70,0,2,345.25,175.385,28.843,293.22,5.66,60.81,52.29,43.29,345.25
noViolencia,NV_138.mp4,70,0,3,72.6,437.13,236.322,91.9,5.66,60.81,52.29,43.29,72.604
noViolencia,NV_138.mp4,70,0,4,194.65,347.618,64.052,290.27,5.66,60.81,52.29,43.29,194.647
noViolencia,NV_138.mp4,70,0,5,351.46,121.943,28.06,284.38,5.66,60.81,52.29,43.29,351.462
noViolencia,NV_138.mp4,70,0,6,331.11,261.675,112.052,287.72,5.66,60.81,52.29,43.29,331.111
noViolencia,NV_138.mp4,70,0,7,436.58,151.85,20.617,285.82,5.66,60.81,52.29,43.29,436.576
noViolencia,NV_138.mp4,70,0,8,132.35,234.402,43.188,291.53,5.66,60.81,52.29,43.29,132.354
noViolencia,NV_138.mp4,70,0,9,359.86,108.036,39.141,288.15,5.66,60.81,52.29,43.29,359.862
noViolencia,NV_138.mp4,70,0,10,324.36,244.056,143.338,300.64,5.66,60.81,52.29,43.29,324.356
noViolencia,NV_138.mp4,70,1,2,81.36,63.241,33.296,4.9,2.78,41.56,25.67,23.89,81.362
noViolencia,NV_138.mp4,70,1,3,336.96,324.986,240.775,196.42,2.78,41.56,25.67,23.89,336.965
noViolencia,NV_138.mp4,70,1,4,72.52,235.474,68.505,1.95,2.78,41.56,25.67,23.89,72.516
noViolencia,NV_138.mp4,70,1,5,86.37,9.799,32.514,3.95,2.78,41.56,25.67,23.89,86.37
noViolencia,NV_138.mp4,70,1,6,65.79,149.531,116.506,0.61,2.78,41.56,25.67,23.89,65.793
noViolencia,NV_138.mp4,70,1,7,171.68,39.706,25.071,2.5,2.78,41.56,25.67,23.89,171.683
noViolencia,NV_138.mp4,70,1,8,133.45,122.258,47.642,3.21,2.78,41.56,25.67,23.89,133.45
noViolencia,NV_138.mp4,70,1,9,95.87,4.108,43.594,0.17,2.78,41.56,25.67,23.89,95.869
noViolencia,NV_138.mp4,70,1,10,59.04,131.912,147.792,12.31,2.78,41.56,25.67,23.89,59.042
noViolencia,NV_138.mp4,70,2,3,417.32,261.745,248.201,201.32,1.82,55.08,35.85,17.02,417.32
noViolencia,NV_138.mp4,70,2,4,150.7,172.233,75.931,2.95,1.82,55.08,35.85,17.02,150.704
noViolencia,NV_138.mp4,70,2,5,12.05,53.442,39.939,8.84,1.82,55.08,35.85,17.02,12.053
noViolencia,NV_138.mp4,70,2,6,21.57,86.29,123.932,5.5,1.82,55.08,35.85,17.02,21.574
noViolencia,NV_138.mp4,70,2,7,91.5,23.535,32.496,7.4,1.82,55.08,35.85,17.02,91.503
noViolencia,NV_138.mp4,70,2,8,214.21,59.017,55.068,1.69,1.82,55.08,35.85,17.02,214.206
noViolencia,NV_138.mp4,70,2,9,14.62,67.349,51.02,5.07,1.82,55.08,35.85,17.02,14.618
noViolencia,NV_138.mp4,70,2,10,26.12,68.671,155.218,7.42,1.82,55.08,35.85,17.02,26.118
noViolencia,NV_138.mp4,70,3,4,266.92,89.512,283.41,198.37,13.04,76.16,101.71,105.27,266.918
noViolencia,NV_138.mp4,70,3,5,423.27,315.187,247.418,192.48,13.04,76.16,101.71,105.27,423.267
noViolencia,NV_138.mp4,70,3,6,402.73,175.455,331.411,195.82,13.04,76.16,101.71,105.27,402.734
noViolencia,NV_138.mp4,70,3,7,508.5,285.279,239.975,193.92,13.04,76.16,101.71,105.27,508.498
noViolencia,NV_138.mp4,70,3,8,203.56,202.728,262.547,199.63,13.04,76.16,101.71,105.27,203.562
noViolencia,NV_138.mp4,70,3,9,431.94,329.093,258.499,196.25,13.04,76.16,101.71,105.27,431.938
noViolencia,NV_138.mp4,70,3,10,396.0,193.073,362.697,208.74,13.04,76.16,101.71,105.27,395.997
noViolencia,NV_138.mp4,70,4,5,157.38,225.675,75.148,5.9,3.89,51.62,73.82,49.14,157.379
noViolencia,NV_138.mp4,70,4,6,137.6,85.943,159.141,2.56,3.89,51.62,73.82,49.14,137.598
noViolencia,NV_138.mp4,70,4,7,242.16,195.767,67.705,4.45,3.89,51.62,73.82,49.14,242.156
noViolencia,NV_138.mp4,70,4,8,65.79,113.216,90.277,1.26,3.89,51.62,73.82,49.14,65.789
noViolencia,NV_138.mp4,70,4,9,165.3,239.581,86.229,2.12,3.89,51.62,73.82,49.14,165.3
noViolencia,NV_138.mp4,70,4,10,130.83,103.561,190.427,10.36,3.89,51.62,73.82,49.14,130.831
noViolencia,NV_138.mp4,70,5,6,21.31,139.732,123.149,3.34,179.99,0.0,23.69,0.0,21.312
noViolencia,NV_138.mp4,70,5,7,85.32,29.908,31.714,1.45,179.99,0.0,23.69,0.0,85.317
noViolencia,NV_138.mp4,70,5,8,219.8,112.459,54.285,7.16,179.99,0.0,23.69,0.0,219.805
noViolencia,NV_138.mp4,70,5,9,13.83,13.906,50.237,3.77,179.99,0.0,23.69,0.0,13.828
noViolencia,NV_138.mp4,70,5,10,27.72,122.114,154.435,16.26,179.99,0.0,23.69,0.0,27.721
noViolencia,NV_138.mp4,70,6,7,106.23,109.824,115.706,1.9,7.19,28.9,0.02,18.38,106.233
noViolencia,NV_138.mp4,70,6,8,199.19,27.273,138.278,3.82,7.19,28.9,0.02,18.38,199.188
noViolencia,NV_138.mp4,70,6,9,33.43,153.638,134.23,0.43,7.19,28.9,0.02,18.38,33.433
noViolencia,NV_138.mp4,70,6,10,6.77,17.618,238.427,12.92,7.19,28.9,0.02,18.38,6.771
noViolencia,NV_138.mp4,70,7,8,305.1,82.551,46.842,5.71,0.7,28.38,180.0,23.6,305.097
noViolencia,NV_138.mp4,70,7,9,76.97,43.814,42.794,2.33,0.7,28.38,180.0,23.6,76.972
noViolencia,NV_138.mp4,70,7,10,112.87,92.206,146.992,14.81,0.7,28.38,180.0,23.6,112.872
noViolencia,NV_138.mp4,70,8,9,228.82,126.365,65.366,3.38,4.36,9.17,40.73,90.0,228.815
noViolencia,NV_138.mp4,70,8,10,192.46,9.655,169.563,9.1,4.36,9.17,40.73,90.0,192.457
noViolencia,NV_138.mp4,70,9,10,39.12,136.02,165.516,12.49,7.94,50.1,66.94,21.2,39.12
noViolencia,NV_138.mp4,80,0,1,255.92,3.871,60.97,275.93,3.07,55.85,53.14,43.82,255.924
noViolencia,NV_138.mp4,80,0,2,76.02,445.432,135.023,81.46,3.07,55.85,53.14,43.82,76.019
noViolencia,NV_138.mp4,80,0,3,335.6,455.568,9.219,281.03,3.07,55.85,53.14,43.82,335.598
noViolencia,NV_138.mp4,80,0,4,321.29,126.812,117.237,274.35,3.07,55.85,53.14,43.82,321.291
noViolencia,NV_138.mp4,80,0,5,341.12,0.855,68.233,271.8,3.07,55.85,53.14,43.82,341.122
noViolencia,NV_138.mp4,80,0,6,199.23,98.361,88.491,268.14,3.07,55.85,53.14,43.82,199.226
noViolencia,NV_138.mp4,80,0,7,67.25,342.954,95.552,269.96,3.07,55.85,53.14,43.82,67.253
noViolencia,NV_138.mp4,80,0,8,389.3,287.954,26.776,274.47,3.07,55.85,53.14,43.82,389.298
noViolencia,NV_138.mp4,80,0,9,423.47,148.641,20.302,273.33,3.07,55.85,53.14,43.82,423.473
noViolencia,NV_138.mp4,80,1,2,330.93,441.561,189.16,194.47,1.9,37.85,23.76,19.98,330.927
noViolencia,NV_138.mp4,80,1,3,80.79,451.697,63.356,5.1,1.9,37.85,23.76,19.98,80.788
noViolencia,NV_138.mp4,80,1,4,65.44,122.94,171.373,1.58,1.9,37.85,23.76,19.98,65.444
noViolencia,NV_138.mp4,80,1,5,85.4,4.726,122.369,4.13,1.9,37.85,23.76,19.98,85.402
noViolencia,NV_138.mp4,80,1,6,56.71,94.49,142.627,7.79,1.9,37.85,23.76,19.98,56.714
noViolencia,NV_138.mp4,80,1,7,192.16,339.083,149.688,5.97,1.9,37.85,23.76,19.98,192.164
noViolencia,NV_138.mp4,80,1,8,133.77,284.083,80.913,1.46,1.9,37.85,23.76,19.98,133.765
noViolencia,NV_138.mp4,80,1,9,167.77,144.77,74.439,2.6,1.9,37.85,23.76,19.98,167.772
noViolencia,NV_138.mp4,80,2,3,411.0,10.137,137.409,199.57,3.6,22.35,35.07,22.19,411.004
noViolencia,NV_138.mp4,80,2,4,396.11,318.62,245.426,192.89,3.6,22.35,35.07,22.19,396.114
noViolencia,NV_138.mp4,80,2,5,416.28,446.287,196.422,190.33,3.6,22.35,35.07,22.19,416.282
noViolencia,NV_138.mp4,80,2,6,274.23,347.071,216.68,186.68,3.6,22.35,35.07,22.19,274.228
noViolencia,NV_138.mp4,80,2,7,139.43,102.478,223.741,188.5,3.6,22.35,35.07,22.19,139.428
noViolencia,NV_138.mp4,80,2,8,464.56,157.478,154.966,193.01,3.6,22.35,35.07,22.19,464.564
noViolencia,NV_138.mp4,80,2,9,498.67,296.791,148.492,191.87,3.6,22.35,35.07,22.19,498.667
noViolencia,NV_138.mp4,80,3,4,23.48,328.757,119.622,6.68,0.65,55.52,36.59,14.26,23.482
noViolencia,NV_138.mp4,80,3,5,10.3,456.424,70.618,9.24,0.65,55.52,36.59,14.26,10.3
noViolencia,NV_138.mp4,80,3,6,137.02,357.208,90.876,12.89,0.65,55.52,36.59,14.26,137.024
noViolencia,NV_138.mp4,80,3,7,272.7,112.615,97.937,11.07,0.65,55.52,36.59,14.26,272.7
noViolencia,NV_138.mp4,80,3,8,53.91,167.614,29.162,6.56,0.65,55.52,36.59,14.26,53.913
noViolencia,NV_138.mp4,80,3,9,88.18,306.927,22.688,7.7,0.65,55.52,36.59,14.26,88.177
noViolencia,NV_138.mp4,80,4,5,22.33,127.667,178.636,2.55,1.1,20.27,97.06,4.05,22.333
noViolencia,NV_138.mp4,80,4,6,122.07,28.451,198.894,6.21,1.1,20.27,97.06,4.05,122.072
noViolencia,NV_138.mp4,80,4,7,257.05,216.142,205.955,4.39,1.1,20.27,97.06,4.05,257.052
noViolencia,NV_138.mp4,80,4,8,69.72,161.143,137.179,0.13,1.1,20.27,97.06,4.05,69.724
noViolencia,NV_138.mp4,80,4,9,103.11,21.829,130.705,1.02,1.1,20.27,97.06,4.05,103.107
noViolencia,NV_138.mp4,80,5,6,142.06,99.216,149.89,3.65,180.0,0.0,110.69,0.0,142.058
noViolencia,NV_138.mp4,80,5,7,277.56,343.809,156.951,1.84,180.0,0.0,110.69,0.0,277.557
noViolencia,NV_138.mp4,80,5,8,48.39,288.809,88.175,2.68,180.0,0.0,110.69,0.0,48.389
noViolencia,NV_138.mp4,80,5,9,82.39,149.496,81.701,1.53,180.0,0.0,110.69,0.0,82.386
noViolencia,NV_138.mp4,80,6,7,135.68,244.593,177.209,1.82,91.83,71.71,135.66,29.88,135.678
noViolencia,NV_138.mp4,80,6,8,190.37,189.593,108.433,6.33,91.83,71.71,135.66,29.88,190.373
noViolencia,NV_138.mp4,80,6,9,224.44,50.28,101.959,5.19,91.83,71.71,135.66,29.88,224.443
noViolencia,NV_138.mp4,80,7,8,325.93,54.999,115.494,4.52,0.0,45.0,16.59,14.26,325.929
noViolencia,NV_138.mp4,80,7,9,359.9,194.313,109.02,3.37,0.0,45.0,16.59,14.26,359.895
noViolencia,NV_138.mp4,80,8,9,34.26,139.313,40.245,1.15,86.14,101.2,84.21,87.02,34.264
noViolencia,NV_138.mp4,90,0,1,240.42,7.288,2.776,251.16,3.26,55.58,55.16,44.96,240.421
noViolencia,NV_138.mp4,90,0,2,77.9,1.052,222.19,54.17,3.26,55.58,55.16,44.96,77.895
noViolencia,NV_138.mp4,90,0,3,337.54,104.707,175.431,251.26,3.26,55.58,55.16,44.96,337.542
noViolencia,NV_138.mp4,90,0,4,326.5,21.286,52.763,256.62,3.26,55.58,55.16,44.96,326.504
noViolencia,NV_138.mp4,90,0,5,312.13,138.712,70.851,247.27,3.26,55.58,55.16,44.96,312.127
noViolencia,NV_138.mp4,90,0,6,185.32,3.52,47.42,251.0,3.26,55.58,55.16,44.96,185.325
noViolencia,NV_138.mp4,90,0,7,324.0,284.69,29.132,247.19,3.26,55.58,55.16,44.96,323.999
noViolencia,NV_138.mp4,90,1,2,316.84,6.236,223.898,196.99,2.76,25.81,115.52,33.74,316.843
noViolencia,NV_138.mp4,90,1,3,98.82,97.418,177.139,0.09,2.76,25.81,115.52,33.74,98.816
noViolencia,NV_138.mp4,90,1,4,87.98,13.998,54.471,5.46,2.76,25.81,115.52,33.74,87.983
noViolencia,NV_138.mp4,90,1,5,71.83,131.424,72.56,3.89,2.76,25.81,115.52,33.74,71.826
noViolencia,NV_138.mp4,90,1,6,55.12,3.768,49.129,0.16,2.76,25.81,115.52,33.74,55.122
noViolencia,NV_138.mp4,90,1,7,83.68,277.402,30.84,3.98,2.76,25.81,115.52,33.74,83.675
noViolencia,NV_138.mp4,90,2,3,414.63,103.655,396.553,197.08,0.51,46.92,34.33,17.11,414.628
noViolencia,NV_138.mp4,90,2,4,403.6,20.234,273.885,202.45,0.51,46.92,34.33,17.11,403.604
noViolencia,NV_138.mp4,90,2,5,388.67,137.66,291.974,193.1,0.51,46.92,34.33,17.11,388.666
noViolencia,NV_138.mp4,90,2,6,261.94,2.468,268.543,196.83,0.51,46.92,34.33,17.11,261.941
noViolencia,NV_138.mp4,90,2,7,400.52,283.638,250.254,193.01,0.51,46.92,34.33,17.11,400.518
noViolencia,NV_138.mp4,90,3,4,11.04,83.42,227.126,5.37,7.4,30.68,31.32,0.68,11.043
noViolencia,NV_138.mp4,90,3,5,29.94,34.006,245.215,3.98,7.4,30.68,31.32,0.68,29.944
noViolencia,NV_138.mp4,90,3,6,152.86,101.187,221.784,0.25,7.4,30.68,31.32,0.68,152.862
noViolencia,NV_138.mp4,90,3,7,21.25,179.983,203.495,4.07,7.4,30.68,31.32,0.68,21.247
noViolencia,NV_138.mp4,90,4,5,21.42,117.426,122.546,9.35,1.51,58.06,37.08,11.1,21.418
noViolencia,NV_138.mp4,90,4,6,141.87,17.766,99.115,5.62,1.51,58.06,37.08,11.1,141.874
noViolencia,NV_138.mp4,90,4,7,16.6,263.403,80.827,9.44,1.51,58.06,37.08,11.1,16.6
noViolencia,NV_138.mp4,90,5,6,126.81,135.192,117.204,3.73,0.64,16.89,103.11,8.33,126.815
noViolencia,NV_138.mp4,90,5,7,11.87,145.977,98.916,0.09,0.64,16.89,103.11,8.33,11.874
noViolencia,NV_138.mp4,90,6,7,138.68,281.17,75.485,3.82,63.43,29.79,92.25,156.76,138.684
noViolencia,NV_140.mp4,0,0,1,124.27,0.0,0.0,0.94,2.35,52.09,32.24,25.19,124.274
noViolencia,NV_140.mp4,0,0,2,155.13,0.0,0.0,2.38,2.35,52.09,32.24,25.19,155.128
noViolencia,NV_140.mp4,0,0,3,120.5,0.0,0.0,3.2,2.35,52.09,32.24,25.19,120.498
noViolencia,NV_140.mp4,0,0,4,233.83,0.0,0.0,8.4,2.35,52.09,32.24,25.19,233.83
noViolencia,NV_140.mp4,0,0,5,151.85,0.0,0.0,0.88,2.35,52.09,32.24,25.19,151.852
noViolencia,NV_140.mp4,0,1,2,30.96,0.0,0.0,1.44,4.7,59.32,59.41,36.14,30.956
noViolencia,NV_140.mp4,0,1,3,244.64,0.0,0.0,4.14,4.7,59.32,59.41,36.14,244.641
noViolencia,NV_140.mp4,0,1,4,109.81,0.0,0.0,7.47,4.7,59.32,59.41,36.14,109.812
noViolencia,NV_140.mp4,0,1,5,29.12,0.0,0.0,0.06,4.7,59.32,59.41,36.14,29.121
noViolencia,NV_140.mp4,0,2,3,275.39,0.0,0.0,5.58,3.09,52.95,51.12,47.31,275.39
noViolencia,NV_140.mp4,0,2,4,78.86,0.0,0.0,6.03,3.09,52.95,51.12,47.31,78.856
noViolencia,NV_140.mp4,0,2,5,8.34,0.0,0.0,1.5,3.09,52.95,51.12,47.31,8.339
noViolencia,NV_140.mp4,0,3,4,353.85,0.0,0.0,11.61,176.79,9.34,45.32,44.0,353.852
noViolencia,NV_140.mp4,0,3,5,271.75,0.0,0.0,4.08,176.79,9.34,45.32,44.0,271.753
noViolencia,NV_140.mp4,0,4,5,82.1,0.0,0.0,7.52,8.19,52.69,77.06,28.02,82.102
noViolencia,NV_140.mp4,10,0,1,201.96,35.894,187.253,2.59,4.01,62.29,54.3,33.47,201.957
noViolencia,NV_140.mp4,10,0,2,29.29,143.976,133.213,3.33,4.01,62.29,54.3,33.47,29.292
noViolencia,NV_140.mp4,10,0,3,25.79,242.037,326.219,3.09,4.01,62.29,54.3,33.47,25.791
noViolencia,NV_140.mp4,10,0,4,26.87,173.433,118.484,3.59,4.01,62.29,54.3,33.47,26.874
noViolencia,NV_140.mp4,10,1,2,231.14,108.081,115.265,5.93,2.14,60.13,14.18,39.06,231.145
noViolencia,NV_140.mp4,10,1,3,226.38,277.931,308.272,5.68,2.14,60.13,14.18,39.06,226.38
noViolencia,NV_140.mp4,10,1,4,227.3,137.539,100.537,0.99,2.14,60.13,14.18,39.06,227.3
noViolencia,NV_140.mp4,10,2,3,7.86,386.013,254.231,0.24,0.0,53.36,58.99,50.94,7.86
noViolencia,NV_140.mp4,10,2,4,7.94,29.457,46.496,6.92,0.0,53.36,58.99,50.94,7.937
noViolencia,NV_140.mp4,10,3,4,1.14,415.47,239.502,6.68,78.69,93.18,38.09,23.3,1.14
noViolencia,NV_140.mp4,20,0,1,250.33,77.053,75.267,18.6,3.03,46.26,29.13,38.16,250.331
noViolencia,NV_140.mp4,20,0,2,279.53,154.457,13.553,230.03,3.03,46.26,29.13,38.16,279.532
noViolencia,NV_140.mp4,20,0,3,78.18,48.158,145.098,1.34,3.03,46.26,29.13,38.16,78.178
noViolencia,NV_140.mp4,20,0,4,274.64,155.743,27.638,9.98,3.03,46.26,29.13,38.16,274.638
noViolencia,NV_140.mp4,20,1,2,29.31,231.51,70.026,248.63,4.48,53.9,84.4,34.47,29.307
noViolencia,NV_140.mp4,20,1,3,173.11,125.211,201.571,19.95,4.48,53.9,84.4,34.47,173.108
noViolencia,NV_140.mp4,20,1,4,25.61,232.796,84.112,8.63,4.48,53.9,84.4,34.47,25.605
noViolencia,NV_140.mp4,20,2,3,202.14,106.299,139.857,228.68,0.0,86.24,146.76,52.29,202.141
noViolencia,NV_140.mp4,20,2,4,7.67,1.286,22.398,240.0,0.0,86.24,146.76,52.29,7.674
noViolencia,NV_140.mp4,20,3,4,197.0,107.585,153.943,11.32,2.19,31.07,66.08,13.33,196.998
noViolencia,NV_140.mp4,30,0,1,276.94,12.407,245.702,17.98,0.4,52.75,29.25,33.87,276.939
noViolencia,NV_140.mp4,30,0,2,306.63,11.433,129.46,243.57,0.4,52.75,29.25,33.87,306.631
noViolencia,NV_140.mp4,30,0,3,53.42,83.087,135.349,1.57,0.4,52.75,29.25,33.87,53.424
noViolencia,NV_140.mp4,30,0,4,97.49,493.627,324.685,2.17,0.4,52.75,29.25,33.87,97.488
noViolencia,NV_140.mp4,30,0,5,297.88,23.022,100.486,13.87,0.4,52.75,29.25,33.87,297.881
noViolencia,NV_140.mp4,30,0,6,116.82,23.022,100.486,1.05,0.4,52.75,29.25,33.87,116.816
noViolencia,NV_140.mp4,30,1,2,29.69,0.974,174.19,261.55,0.27,53.93,55.05,31.77,29.692
noViolencia,NV_140.mp4,30,1,3,227.29,95.494,180.079,19.55,0.27,53.93,55.05,31.77,227.287
noViolencia,NV_140.mp4,30,1,4,372.81,506.034,369.415,20.16,0.27,53.93,55.05,31.77,372.813
noViolencia,NV_140.mp4,30,1,5,21.84,10.615,145.216,4.11,0.27,53.93,55.05,31.77,21.842
noViolencia,NV_140.mp4,30,1,6,161.19,10.615,145.216,19.04,0.27,53.93,55.05,31.77,161.189
noViolencia,NV_140.mp4,30,2,3,256.89,94.52,63.837,242.0,0.0,62.77,33.61,130.98,256.892
noViolencia,NV_140.mp4,30,2,4,402.46,505.06,253.173,241.39,0.0,62.77,33.61,130.98,402.46
noViolencia,NV_140.mp4,30,2,5,10.87,11.589,28.974,257.44,0.0,62.77,33.61,130.98,10.872
noViolencia,NV_140.mp4,30,2,6,190.81,11.589,28.974,242.51,0.0,62.77,33.61,130.98,190.807
noViolencia,NV_140.mp4,30,3,4,145.69,410.539,259.062,0.61,2.85,50.81,95.9,0.0,145.689
noViolencia,NV_140.mp4,30,3,5,247.72,106.109,34.863,15.44,2.85,50.81,95.9,0.0,247.72
noViolencia,NV_140.mp4,30,3,6,66.1,106.109,34.863,0.51,2.85,50.81,95.9,0.0,66.102
noViolencia,NV_140.mp4,30,4,5,393.37,516.648,224.199,16.05,90.0,119.66,46.08,105.68,393.373
noViolencia,NV_140.mp4,30,4,6,211.68,516.648,224.199,1.12,90.0,119.66,46.08,105.68,211.678
noViolencia,NV_140.mp4,30,5,6,181.7,0.0,0.0,14.93,4.79,0.0,66.51,2.56,181.699
noViolencia,NV_140.mp4,40,0,1,274.0,8.841,11.217,6.2,0.0,44.28,26.58,31.05,274.002
noViolencia,NV_140.mp4,40,0,2,51.9,491.642,252.13,1.07,0.0,44.28,26.58,31.05,51.904
noViolencia,NV_140.mp4,40,0,3,293.42,284.563,101.331,2.79,0.0,44.28,26.58,31.05,293.423
noViolencia,NV_140.mp4,40,0,4,78.99,165.658,163.984,0.77,0.0,44.28,26.58,31.05,78.987
noViolencia,NV_140.mp4,40,1,2,323.28,482.801,262.754,7.28,0.37,52.37,54.89,34.5,323.277
noViolencia,NV_140.mp4,40,1,3,20.08,275.722,111.954,3.41,0.37,52.37,54.89,34.5,20.08
noViolencia,NV_140.mp4,40,1,4,196.96,156.817,174.608,6.97,0.37,52.37,54.89,34.5,196.958
noViolencia,NV_140.mp4,40,2,3,342.39,207.079,352.868,3.86,12.07,65.04,92.0,167.45,342.391
noViolencia,NV_140.mp4,40,2,4,126.42,325.984,415.522,0.3,12.07,65.04,92.0,167.45,126.421
noViolencia,NV_140.mp4,40,3,4,215.99,118.905,264.722,3.56,5.66,13.93,49.86,0.0,215.986
noViolencia,NV_140.mp4,50,0,1,87.38,501.422,246.291,1.06,2.43,43.74,21.76,43.68,87.384
noViolencia,NV_140.mp4,50,0,2,268.6,404.872,53.428,2.02,2.43,43.74,21.76,43.68,268.599
noViolencia,NV_140.mp4,50,0,3,25.66,415.826,65.631,1.21,2.43,43.74,21.76,43.68,25.663
noViolencia,NV_140.mp4,50,0,4,302.3,293.05,63.696,2.61,2.43,43.74,21.76,43.68,302.301
noViolencia,NV_140.mp4,50,0,5,145.91,13.571,5.022,1.27,2.43,43.74,21.76,43.68,145.914
noViolencia,NV_140.mp4,50,1,2,354.31,96.55,289.676,3.07,8.88,57.17,66.27,45.05,354.314
noViolencia,NV_140.mp4,50,1,3,71.02,85.597,301.879,0.15,8.88,57.17,66.27,45.05,71.022
noViolencia,NV_140.mp4,50,1,4,388.02,208.373,299.943,3.67,8.88,57.17,66.27,45.05,388.021
noViolencia,NV_140.mp4,50,1,5,230.84,514.993,241.269,0.21,8.88,57.17,66.27,45.05,230.843
noViolencia,NV_140.mp4,50,2,3,283.59,10.953,109.016,3.22,5.32,62.07,53.68,34.24,283.586
noViolencia,NV_140.mp4,50,2,4,33.72,111.823,107.081,0.59,5.32,62.07,53.68,34.24,33.716
noViolencia,NV_140.mp4,50,2,5,123.58,418.443,48.407,3.29,5.32,62.07,53.68,34.24,123.577
noViolencia,NV_140.mp4,50,3,4,317.27,122.776,119.284,3.82,8.13,46.49,130.59,30.1,317.272
noViolencia,NV_140.mp4,50,3,5,160.03,429.397,60.61,0.06,8.13,46.49,130.59,30.1,160.028
noViolencia,NV_140.mp4,50,4,5,157.25,306.621,58.674,3.88,7.28,62.01,55.62,41.54,157.248
noViolencia,NV_140.mp4,60,0,1,69.36,7.929,254.676,1.47,3.98,49.72,22.98,45.99,69.357
noViolencia,NV_140.mp4,60,0,2,245.11,41.163,181.854,0.02,3.98,49.72,22.98,45.99,245.112
noViolencia,NV_140.mp4,60,0,3,23.34,1.781,208.803,1.47,3.98,49.72,22.98,45.99,23.337
noViolencia,NV_140.mp4,60,1,2,311.94,49.092,435.993,1.49,14.8,75.76,29.56,39.76,311.938
noViolencia,NV_140.mp4,60,1,3,58.88,6.148,462.942,0.01,14.8,75.76,29.56,39.76,58.882
noViolencia,NV_140.mp4,60,2,3,253.34,42.944,390.121,1.49,4.87,52.65,56.8,24.4,253.339
noViolencia,NV_141.mp4,0,0,1,226.63,0.0,0.0,7.79,16.96,51.99,96.21,52.42,226.631
noViolencia,NV_141.mp4,0,0,2,32.21,0.0,0.0,7.37,16.96,51.99,96.21,52.42,32.209
noViolencia,NV_141.mp4,0,0,3,129.78,0.0,0.0,7.55,16.96,51.99,96.21,52.42,129.782
noViolencia,NV_141.mp4,0,0,4,113.19,0.0,0.0,8.31,16.96,51.99,96.21,52.42,113.186
noViolencia,NV_141.mp4,0,1,2,197.98,0.0,0.0,0.41,13.95,90.0,30.22,60.68,197.985
noViolencia,NV_141.mp4,0,1,3,97.43,0.0,0.0,0.24,13.95,90.0,30.22,60.68,97.43
noViolencia,NV_141.mp4,0,1,4,113.86,0.0,0.0,0.52,13.95,90.0,30.22,60.68,113.858
